Date,Product,Category,Price,Quantity,Revenue
2024-12-06,Milk 1L,Dairy,4913,162,795906
2024-12-06,Yoghurt 500ml,Dairy,4874,58,282692
2024-12-06,Butter 250g,Dairy,4649,174,808926
2024-12-06,Cheese 200g,Dairy,4919,143,703417
2024-12-06,Coke 50cl,Beverages,1557,107,166599
2024-12-06,Pepsi 50cl,Beverages,4545,171,777195
2024-12-06,Malt 33cl,Beverages,1726,48,82848
2024-12-06,Juice 1L,Beverages,4767,128,610176
2024-12-06,Biscuits Pack,Snacks,2226,32,71232
2024-12-06,Chin Chin 500g,Snacks,3015,76,229140
2024-12-06,Plantain Chips 200g,Snacks,3367,106,356902
2024-12-06,Groundnut 500g,Snacks,2697,172,463884
2024-12-06,Chicken 1kg,Proteins,800,138,110400
2024-12-06,Beef 1kg,Proteins,1489,187,278443
2024-12-06,Fish 1kg,Proteins,4047,159,643473
2024-12-06,Eggs Crate,Proteins,1076,36,38736
2024-12-06,Detergent 1kg,Household,3123,50,156150
2024-12-06,Soap Bar,Household,2581,163,420703
2024-12-06,Toothpaste 100ml,Household,3884,20,77680
2024-12-06,Tissue Roll Pack,Household,2521,102,257142
2024-12-07,Rice 5kg,Grains,1492,29,43268
2024-12-07,Beans 2kg,Grains,2211,61,134871
2024-12-07,Maize Flour 1kg,Grains,2301,164,377364
2024-12-07,Garri 2kg,Grains,3943,121,477103
2024-12-07,Tomatoes 1kg,Vegetables,204,17,3468
2024-12-07,Onions 1kg,Vegetables,3660,111,406260
2024-12-07,Pepper 0.5kg,Vegetables,290,45,13050
2024-12-07,Spinach Bunch,Vegetables,425,81,34425
2024-12-07,Milk 1L,Dairy,4229,154,651266
2024-12-07,Yoghurt 500ml,Dairy,3374,38,128212
2024-12-07,Butter 250g,Dairy,2835,141,399735
2024-12-07,Cheese 200g,Dairy,960,144,138240
2024-12-07,Coke 50cl,Beverages,4510,138,622380
2024-12-07,Pepsi 50cl,Beverages,1997,162,323514
2024-12-07,Malt 33cl,Beverages,2010,180,361800
2024-12-07,Juice 1L,Beverages,4102,169,693238
2024-12-07,Biscuits Pack,Snacks,836,18,15048
2024-12-07,Chin Chin 500g,Snacks,210,198,41580
2024-12-07,Plantain Chips 200g,Snacks,4987,89,443843
2024-12-07,Groundnut 500g,Snacks,4177,159,664143
2024-12-07,Chicken 1kg,Proteins,4091,62,253642
2024-12-07,Beef 1kg,Proteins,3024,167,505008
2024-12-07,Fish 1kg,Proteins,4345,38,165110
2024-12-07,Eggs Crate,Proteins,2280,70,159600
2024-12-07,Detergent 1kg,Household,2650,112,296800
2024-12-07,Soap Bar,Household,3373,62,209126
2024-12-07,Toothpaste 100ml,Household,2299,140,321860
2024-12-07,Tissue Roll Pack,Household,3968,24,95232
2024-12-08,Rice 5kg,Grains,790,122,96380
2024-12-08,Beans 2kg,Grains,1432,67,95944
2024-12-08,Maize Flour 1kg,Grains,330,123,40590
2024-12-08,Garri 2kg,Grains,2121,181,383901
2024-12-08,Tomatoes 1kg,Vegetables,274,106,29044
2024-12-08,Onions 1kg,Vegetables,3260,56,182560
2024-12-08,Pepper 0.5kg,Vegetables,347,152,52744
2024-12-08,Spinach Bunch,Vegetables,2734,108,295272
2024-12-08,Milk 1L,Dairy,3163,175,553525
2024-12-08,Yoghurt 500ml,Dairy,3681,166,611046
2024-12-08,Butter 250g,Dairy,643,73,46939
2024-12-08,Cheese 200g,Dairy,3593,195,700635
2024-12-08,Coke 50cl,Beverages,753,108,81324
2024-12-08,Pepsi 50cl,Beverages,3016,85,256360
2024-12-08,Malt 33cl,Beverages,705,150,105750
2024-12-08,Juice 1L,Beverages,1174,155,181970
2024-12-08,Biscuits Pack,Snacks,1844,88,162272
2024-12-08,Chin Chin 500g,Snacks,4118,179,737122
2024-12-08,Plantain Chips 200g,Snacks,1825,198,361350
2024-12-08,Groundnut 500g,Snacks,2508,183,458964
2024-12-08,Chicken 1kg,Proteins,3230,50,161500
2024-12-08,Beef 1kg,Proteins,1605,133,213465
2024-12-08,Fish 1kg,Proteins,3175,173,549275
2024-12-08,Eggs Crate,Proteins,2515,110,276650
2024-12-08,Detergent 1kg,Household,2261,162,366282
2024-12-08,Soap Bar,Household,4504,101,454904
2024-12-08,Toothpaste 100ml,Household,2285,181,413585
2024-12-08,Tissue Roll Pack,Household,2631,121,318351
2024-12-09,Rice 5kg,Grains,1552,138,214176
2024-12-09,Beans 2kg,Grains,4956,154,763224
2024-12-09,Maize Flour 1kg,Grains,2677,64,171328
2024-12-09,Garri 2kg,Grains,2551,150,382650
2024-12-09,Tomatoes 1kg,Vegetables,832,33,27456
2024-12-09,Onions 1kg,Vegetables,1168,58,67744
2024-12-09,Pepper 0.5kg,Vegetables,4566,170,776220
2024-12-09,Spinach Bunch,Vegetables,2946,52,153192
2024-12-09,Milk 1L,Dairy,3945,174,686430
2024-12-09,Yoghurt 500ml,Dairy,4739,54,255906
2024-12-09,Butter 250g,Dairy,3442,25,86050
2024-12-09,Cheese 200g,Dairy,2995,110,329450
2024-12-09,Coke 50cl,Beverages,1078,78,84084
2024-12-09,Pepsi 50cl,Beverages,4320,62,267840
2024-12-09,Malt 33cl,Beverages,3865,186,718890
2024-12-09,Juice 1L,Beverages,448,19,8512
2024-12-09,Biscuits Pack,Snacks,1562,118,184316
2024-12-09,Chin Chin 500g,Snacks,3682,75,276150
2024-12-09,Plantain Chips 200g,Snacks,4716,39,183924
2024-12-09,Groundnut 500g,Snacks,1252,182,227864
2024-12-09,Chicken 1kg,Proteins,3170,174,551580
2024-12-09,Beef 1kg,Proteins,4171,199,830029
2024-12-09,Fish 1kg,Proteins,2347,70,164290
2024-12-09,Eggs Crate,Proteins,3944,97,382568
2024-12-09,Detergent 1kg,Household,919,91,83629
2024-12-09,Soap Bar,Household,776,131,101656
2024-12-09,Toothpaste 100ml,Household,1496,126,188496
2024-12-09,Tissue Roll Pack,Household,4830,162,782460
2024-12-10,Rice 5kg,Grains,4157,81,336717
2024-12-10,Beans 2kg,Grains,4171,179,746609
2024-12-10,Maize Flour 1kg,Grains,1170,162,189540
2024-12-10,Garri 2kg,Grains,3845,101,388345
2024-12-10,Tomatoes 1kg,Vegetables,3663,87,318681
2024-12-10,Onions 1kg,Vegetables,2824,150,423600
2024-12-10,Pepper 0.5kg,Vegetables,4251,115,488865
2024-12-10,Spinach Bunch,Vegetables,2813,15,42195
2024-12-10,Milk 1L,Dairy,1948,23,44804
2024-12-10,Yoghurt 500ml,Dairy,365,100,36500
2024-12-10,Butter 250g,Dairy,3981,96,382176
2024-12-10,Cheese 200g,Dairy,4486,14,62804
2024-12-10,Coke 50cl,Beverages,2365,154,364210
2024-12-10,Pepsi 50cl,Beverages,1116,180,200880
2024-12-10,Malt 33cl,Beverages,1111,167,185537
2024-12-10,Juice 1L,Beverages,2130,128,272640
2024-12-10,Biscuits Pack,Snacks,1284,57,73188
2024-12-10,Chin Chin 500g,Snacks,269,13,3497
2024-12-10,Plantain Chips 200g,Snacks,2988,14,41832
2024-12-10,Groundnut 500g,Snacks,1628,77,125356
2024-12-10,Chicken 1kg,Proteins,4937,187,923219
2024-12-10,Beef 1kg,Proteins,1143,177,202311
2024-12-10,Fish 1kg,Proteins,1090,46,50140
2024-12-10,Eggs Crate,Proteins,3537,46,162702
2024-12-10,Detergent 1kg,Household,4075,32,130400
2024-12-10,Soap Bar,Household,2279,125,284875
2024-12-10,Toothpaste 100ml,Household,3974,46,182804
2024-12-10,Tissue Roll Pack,Household,808,92,74336
2024-12-11,Rice 5kg,Grains,4992,53,264576
2024-12-11,Beans 2kg,Grains,2169,93,201717
2024-12-11,Maize Flour 1kg,Grains,2539,67,170113
2024-12-11,Garri 2kg,Grains,2623,57,149511
2024-12-11,Tomatoes 1kg,Vegetables,2467,120,296040
2024-12-11,Onions 1kg,Vegetables,677,197,133369
2024-12-11,Pepper 0.5kg,Vegetables,3792,195,739440
2024-12-11,Spinach Bunch,Vegetables,2499,174,434826
2024-12-11,Milk 1L,Dairy,4599,139,639261
2024-12-11,Yoghurt 500ml,Dairy,1222,187,228514
2024-12-11,Butter 250g,Dairy,4264,169,720616
2024-12-11,Cheese 200g,Dairy,1094,106,115964
2024-12-11,Coke 50cl,Beverages,822,107,87954
2024-12-11,Pepsi 50cl,Beverages,1092,57,62244
2024-12-11,Malt 33cl,Beverages,1629,169,275301
2024-12-11,Juice 1L,Beverages,4112,178,731936
2024-12-11,Biscuits Pack,Snacks,1964,25,49100
2024-12-11,Chin Chin 500g,Snacks,4391,194,851854
2024-12-11,Plantain Chips 200g,Snacks,4186,70,293020
2024-12-11,Groundnut 500g,Snacks,3444,126,433944
2024-12-11,Chicken 1kg,Proteins,4341,167,724947
2024-12-11,Beef 1kg,Proteins,1483,84,124572
2024-12-11,Fish 1kg,Proteins,821,117,96057
2024-12-11,Eggs Crate,Proteins,3480,79,274920
2024-12-11,Detergent 1kg,Household,3847,194,746318
2024-12-11,Soap Bar,Household,2567,126,323442
2024-12-11,Toothpaste 100ml,Household,2380,14,33320
2024-12-11,Tissue Roll Pack,Household,4242,118,500556
2024-12-12,Rice 5kg,Grains,808,149,120392
2024-12-12,Beans 2kg,Grains,3541,37,131017
2024-12-12,Maize Flour 1kg,Grains,2662,65,173030
2024-12-12,Garri 2kg,Grains,1025,83,85075
2024-12-12,Tomatoes 1kg,Vegetables,3218,28,90104
2024-12-12,Onions 1kg,Vegetables,1873,80,149840
2024-12-12,Pepper 0.5kg,Vegetables,2959,171,505989
2024-12-12,Spinach Bunch,Vegetables,3011,194,584134
2024-12-12,Milk 1L,Dairy,4782,31,148242
2024-12-12,Yoghurt 500ml,Dairy,4054,29,117566
2024-12-12,Butter 250g,Dairy,3966,88,349008
2024-12-12,Cheese 200g,Dairy,2440,158,385520
2024-12-12,Coke 50cl,Beverages,4767,29,138243
2024-12-12,Pepsi 50cl,Beverages,4074,92,374808
2024-12-12,Malt 33cl,Beverages,4501,86,387086
2024-12-12,Juice 1L,Beverages,4788,84,402192
2024-12-12,Biscuits Pack,Snacks,4813,25,120325
2024-12-12,Chin Chin 500g,Snacks,4400,17,74800
2024-12-12,Plantain Chips 200g,Snacks,2008,186,373488
2024-12-12,Groundnut 500g,Snacks,3318,147,487746
2024-12-12,Chicken 1kg,Proteins,2935,21,61635
2024-12-12,Beef 1kg,Proteins,221,135,29835
2024-12-12,Fish 1kg,Proteins,1946,11,21406
2024-12-12,Eggs Crate,Proteins,4537,120,544440
2024-12-12,Detergent 1kg,Household,2423,123,298029
2024-12-12,Soap Bar,Household,1132,136,153952
2024-12-12,Toothpaste 100ml,Household,1573,90,141570
2024-12-12,Tissue Roll Pack,Household,4588,45,206460
2024-12-13,Rice 5kg,Grains,3678,64,235392
2024-12-13,Beans 2kg,Grains,2783,96,267168
2024-12-13,Maize Flour 1kg,Grains,4913,188,923644
2024-12-13,Garri 2kg,Grains,283,151,42733
2024-12-13,Tomatoes 1kg,Vegetables,4854,59,286386
2024-12-13,Onions 1kg,Vegetables,2769,113,312897
2024-12-13,Pepper 0.5kg,Vegetables,1390,72,100080
2024-12-13,Spinach Bunch,Vegetables,4572,102,466344
2024-12-13,Milk 1L,Dairy,2609,158,412222
2024-12-13,Yoghurt 500ml,Dairy,1752,21,36792
2024-12-13,Butter 250g,Dairy,4002,168,672336
2024-12-13,Cheese 200g,Dairy,1915,103,197245
2024-12-13,Coke 50cl,Beverages,1678,47,78866
2024-12-13,Pepsi 50cl,Beverages,1998,73,145854
2024-12-13,Malt 33cl,Beverages,3001,122,366122
2024-12-13,Juice 1L,Beverages,3198,185,591630
2024-12-13,Biscuits Pack,Snacks,4481,27,120987
2024-12-13,Chin Chin 500g,Snacks,1307,38,49666
2024-12-13,Plantain Chips 200g,Snacks,4981,141,702321
2024-12-13,Groundnut 500g,Snacks,1097,107,117379
2024-12-13,Chicken 1kg,Proteins,1566,109,170694
2024-12-13,Beef 1kg,Proteins,2880,187,538560
2024-12-13,Fish 1kg,Proteins,1581,190,300390
2024-12-13,Eggs Crate,Proteins,3332,73,243236
2024-12-13,Detergent 1kg,Household,958,25,23950
2024-12-13,Soap Bar,Household,4079,177,721983
2024-12-13,Toothpaste 100ml,Household,1411,170,239870
2024-12-13,Tissue Roll Pack,Household,1295,123,159285
2024-12-14,Rice 5kg,Grains,808,120,96960
2024-12-14,Beans 2kg,Grains,2932,200,586400
2024-12-14,Maize Flour 1kg,Grains,2995,25,74875
2024-12-14,Garri 2kg,Grains,1555,164,255020
2024-12-14,Tomatoes 1kg,Vegetables,1842,104,191568
2024-12-14,Onions 1kg,Vegetables,4074,80,325920
2024-12-14,Pepper 0.5kg,Vegetables,1799,101,181699
2024-12-14,Spinach Bunch,Vegetables,2131,92,196052
2024-12-14,Milk 1L,Dairy,1379,25,34475
2024-12-14,Yoghurt 500ml,Dairy,1206,93,112158
2024-12-14,Butter 250g,Dairy,2559,78,199602
2024-12-14,Cheese 200g,Dairy,4418,40,176720
2024-12-14,Coke 50cl,Beverages,4418,42,185556
2024-12-14,Pepsi 50cl,Beverages,4259,113,481267
2024-12-14,Malt 33cl,Beverages,2821,22,62062
2024-12-14,Juice 1L,Beverages,2000,29,58000
2024-12-14,Biscuits Pack,Snacks,3300,116,382800
2024-12-14,Chin Chin 500g,Snacks,4961,134,664774
2024-12-14,Plantain Chips 200g,Snacks,4549,56,254744
2024-12-14,Groundnut 500g,Snacks,2880,33,95040
2024-12-14,Chicken 1kg,Proteins,4490,109,489410
2024-12-14,Beef 1kg,Proteins,3740,181,676940
2024-12-14,Fish 1kg,Proteins,4432,119,527408
2024-12-14,Eggs Crate,Proteins,2970,18,53460
2024-12-14,Detergent 1kg,Household,720,101,72720
2024-12-14,Soap Bar,Household,1614,145,234030
2024-12-14,Toothpaste 100ml,Household,2363,114,269382
2024-12-14,Tissue Roll Pack,Household,997,120,119640
2024-12-15,Rice 5kg,Grains,1519,57,86583
2024-12-15,Beans 2kg,Grains,2376,124,294624
2024-12-15,Maize Flour 1kg,Grains,3457,45,155565
2024-12-15,Garri 2kg,Grains,267,138,36846
2024-12-15,Tomatoes 1kg,Vegetables,742,77,57134
2024-12-15,Onions 1kg,Vegetables,1219,110,134090
2024-12-15,Pepper 0.5kg,Vegetables,1821,89,162069
2024-12-15,Spinach Bunch,Vegetables,2595,139,360705
2024-12-15,Milk 1L,Dairy,3317,27,89559
2024-12-15,Yoghurt 500ml,Dairy,1768,174,307632
2024-12-15,Butter 250g,Dairy,2639,104,274456
2024-12-15,Cheese 200g,Dairy,3185,168,535080
2024-12-15,Coke 50cl,Beverages,2550,45,114750
2024-12-15,Pepsi 50cl,Beverages,1046,83,86818
2024-12-15,Malt 33cl,Beverages,693,86,59598
2024-12-15,Juice 1L,Beverages,1026,114,116964
2024-12-15,Biscuits Pack,Snacks,2538,104,263952
2024-12-15,Chin Chin 500g,Snacks,1360,77,104720
2024-12-15,Plantain Chips 200g,Snacks,2505,118,295590
2024-12-15,Groundnut 500g,Snacks,3449,132,455268
2024-12-15,Chicken 1kg,Proteins,3719,101,375619
2024-12-15,Beef 1kg,Proteins,1701,33,56133
2024-12-15,Fish 1kg,Proteins,3129,79,247191
2024-12-15,Eggs Crate,Proteins,571,37,21127
2024-12-15,Detergent 1kg,Household,666,45,29970
2024-12-15,Soap Bar,Household,3099,117,362583
2024-12-15,Toothpaste 100ml,Household,2902,182,528164
2024-12-15,Tissue Roll Pack,Household,641,151,96791
2024-12-16,Rice 5kg,Grains,734,90,66060
2024-12-16,Beans 2kg,Grains,3714,176,653664
2024-12-16,Maize Flour 1kg,Grains,1838,43,79034
2024-12-16,Garri 2kg,Grains,4992,39,194688
2024-12-16,Tomatoes 1kg,Vegetables,818,69,56442
2024-12-16,Onions 1kg,Vegetables,4299,83,356817
2024-12-16,Pepper 0.5kg,Vegetables,4322,43,185846
2024-12-16,Spinach Bunch,Vegetables,771,81,62451
2024-12-16,Milk 1L,Dairy,4401,65,286065
2024-12-16,Yoghurt 500ml,Dairy,2807,196,550172
2024-12-16,Butter 250g,Dairy,1545,40,61800
2024-12-16,Cheese 200g,Dairy,2903,158,458674
2024-12-16,Coke 50cl,Beverages,1516,159,241044
2024-12-16,Pepsi 50cl,Beverages,962,68,65416
2024-12-16,Malt 33cl,Beverages,2062,61,125782
2024-12-16,Juice 1L,Beverages,3103,143,443729
2024-12-16,Biscuits Pack,Snacks,1337,20,26740
2024-12-16,Chin Chin 500g,Snacks,4807,20,96140
2024-12-16,Plantain Chips 200g,Snacks,2333,109,254297
2024-12-16,Groundnut 500g,Snacks,4138,128,529664
2024-12-16,Chicken 1kg,Proteins,360,108,38880
2024-12-16,Beef 1kg,Proteins,1378,162,223236
2024-12-16,Fish 1kg,Proteins,3010,197,592970
2024-12-16,Eggs Crate,Proteins,3066,154,472164
2024-12-16,Detergent 1kg,Household,456,19,8664
2024-12-16,Soap Bar,Household,820,186,152520
2024-12-16,Toothpaste 100ml,Household,1879,145,272455
2024-12-16,Tissue Roll Pack,Household,3105,16,49680
2024-12-17,Rice 5kg,Grains,2558,195,498810
2024-12-17,Beans 2kg,Grains,2359,37,87283
2024-12-17,Maize Flour 1kg,Grains,2192,187,409904
2024-12-17,Garri 2kg,Grains,3803,107,406921
2024-12-17,Tomatoes 1kg,Vegetables,3805,48,182640
2024-12-17,Onions 1kg,Vegetables,3211,75,240825
2024-12-17,Pepper 0.5kg,Vegetables,1141,155,176855
2024-12-17,Spinach Bunch,Vegetables,4927,57,280839
2024-12-17,Milk 1L,Dairy,1354,155,209870
2024-12-17,Yoghurt 500ml,Dairy,3100,164,508400
2024-12-17,Butter 250g,Dairy,2723,179,487417
2024-12-17,Cheese 200g,Dairy,1370,70,95900
2024-12-17,Coke 50cl,Beverages,323,80,25840
2024-12-17,Pepsi 50cl,Beverages,2935,187,548845
2024-12-17,Malt 33cl,Beverages,262,19,4978
2024-12-17,Juice 1L,Beverages,625,143,89375
2024-12-17,Biscuits Pack,Snacks,987,107,105609
2024-12-17,Chin Chin 500g,Snacks,2991,158,472578
2024-12-17,Plantain Chips 200g,Snacks,3067,161,493787
2024-12-17,Groundnut 500g,Snacks,777,189,146853
2024-12-17,Chicken 1kg,Proteins,4247,168,713496
2024-12-17,Beef 1kg,Proteins,1142,10,11420
2024-12-17,Fish 1kg,Proteins,2475,18,44550
2024-12-17,Eggs Crate,Proteins,825,200,165000
2024-12-17,Detergent 1kg,Household,3467,54,187218
2024-12-17,Soap Bar,Household,2326,43,100018
2024-12-17,Toothpaste 100ml,Household,861,185,159285
2024-12-17,Tissue Roll Pack,Household,1736,113,196168
2024-12-18,Rice 5kg,Grains,3208,83,266264
2024-12-18,Beans 2kg,Grains,4338,96,416448
2024-12-18,Maize Flour 1kg,Grains,1920,90,172800
2024-12-18,Garri 2kg,Grains,420,169,70980
2024-12-18,Tomatoes 1kg,Vegetables,4231,28,118468
2024-12-18,Onions 1kg,Vegetables,3978,54,214812
2024-12-18,Pepper 0.5kg,Vegetables,4217,68,286756
2024-12-18,Spinach Bunch,Vegetables,2646,53,140238
2024-12-18,Milk 1L,Dairy,4915,40,196600
2024-12-18,Yoghurt 500ml,Dairy,1297,68,88196
2024-12-18,Butter 250g,Dairy,902,122,110044
2024-12-18,Cheese 200g,Dairy,2755,156,429780
2024-12-18,Coke 50cl,Beverages,1993,97,193321
2024-12-18,Pepsi 50cl,Beverages,3819,46,175674
2024-12-18,Malt 33cl,Beverages,1724,94,162056
2024-12-18,Juice 1L,Beverages,1098,184,202032
2024-12-18,Biscuits Pack,Snacks,831,116,96396
2024-12-18,Chin Chin 500g,Snacks,3853,138,531714
2024-12-18,Plantain Chips 200g,Snacks,222,179,39738
2024-12-18,Groundnut 500g,Snacks,3923,20,78460
2024-12-18,Chicken 1kg,Proteins,1257,66,82962
2024-12-18,Beef 1kg,Proteins,2539,79,200581
2024-12-18,Fish 1kg,Proteins,1429,164,234356
2024-12-18,Eggs Crate,Proteins,3280,156,511680
2024-12-18,Detergent 1kg,Household,3382,60,202920
2024-12-18,Soap Bar,Household,4008,48,192384
2024-12-18,Toothpaste 100ml,Household,2156,26,56056
2024-12-18,Tissue Roll Pack,Household,720,183,131760
2024-12-19,Rice 5kg,Grains,4355,121,526955
2024-12-19,Beans 2kg,Grains,1783,165,294195
2024-12-19,Maize Flour 1kg,Grains,3615,143,516945
2024-12-19,Garri 2kg,Grains,2910,34,98940
2024-12-19,Tomatoes 1kg,Vegetables,1003,131,131393
2024-12-19,Onions 1kg,Vegetables,1417,137,194129
2024-12-19,Pepper 0.5kg,Vegetables,4002,141,564282
2024-12-19,Spinach Bunch,Vegetables,829,83,68807
2024-12-19,Milk 1L,Dairy,1770,184,325680
2024-12-19,Yoghurt 500ml,Dairy,3839,116,445324
2024-12-19,Butter 250g,Dairy,3675,124,455700
2024-12-19,Cheese 200g,Dairy,1087,46,50002
2024-12-19,Coke 50cl,Beverages,2836,170,482120
2024-12-19,Pepsi 50cl,Beverages,2653,185,490805
2024-12-19,Malt 33cl,Beverages,1957,92,180044
2024-12-19,Juice 1L,Beverages,4458,174,775692
2024-12-19,Biscuits Pack,Snacks,1721,177,304617
2024-12-19,Chin Chin 500g,Snacks,1237,197,243689
2024-12-19,Plantain Chips 200g,Snacks,1963,60,117780
2024-12-19,Groundnut 500g,Snacks,2853,86,245358
2024-12-19,Chicken 1kg,Proteins,3208,174,558192
2024-12-19,Beef 1kg,Proteins,1681,77,129437
2024-12-19,Fish 1kg,Proteins,1356,151,204756
2024-12-19,Eggs Crate,Proteins,2983,193,575719
2024-12-19,Detergent 1kg,Household,4752,187,888624
2024-12-19,Soap Bar,Household,2964,94,278616
2024-12-19,Toothpaste 100ml,Household,269,58,15602
2024-12-19,Tissue Roll Pack,Household,2143,39,83577
2024-12-20,Rice 5kg,Grains,1453,100,145300
2024-12-20,Beans 2kg,Grains,2458,98,240884
2024-12-20,Maize Flour 1kg,Grains,2720,83,225760
2024-12-20,Garri 2kg,Grains,2566,60,153960
2024-12-20,Tomatoes 1kg,Vegetables,537,59,31683
2024-12-20,Onions 1kg,Vegetables,1480,152,224960
2024-12-20,Pepper 0.5kg,Vegetables,1140,53,60420
2024-12-20,Spinach Bunch,Vegetables,445,21,9345
2024-12-20,Milk 1L,Dairy,3266,157,512762
2024-12-20,Yoghurt 500ml,Dairy,4612,87,401244
2024-12-20,Butter 250g,Dairy,2407,159,382713
2024-12-20,Cheese 200g,Dairy,2610,22,57420
2024-12-20,Coke 50cl,Beverages,1150,114,131100
2024-12-20,Pepsi 50cl,Beverages,221,96,21216
2024-12-20,Malt 33cl,Beverages,1666,104,173264
2024-12-20,Juice 1L,Beverages,2903,53,153859
2024-12-20,Biscuits Pack,Snacks,884,11,9724
2024-12-20,Chin Chin 500g,Snacks,4254,132,561528
2024-12-20,Plantain Chips 200g,Snacks,2413,34,82042
2024-12-20,Groundnut 500g,Snacks,1778,41,72898
2024-12-20,Chicken 1kg,Proteins,4577,107,489739
2024-12-20,Beef 1kg,Proteins,4719,44,207636
2024-12-20,Fish 1kg,Proteins,1440,96,138240
2024-12-20,Eggs Crate,Proteins,4719,15,70785
2024-12-20,Detergent 1kg,Household,1734,58,100572
2024-12-20,Soap Bar,Household,3358,38,127604
2024-12-20,Toothpaste 100ml,Household,3944,185,729640
2024-12-20,Tissue Roll Pack,Household,3658,195,713310
2024-12-21,Rice 5kg,Grains,1120,32,35840
2024-12-21,Beans 2kg,Grains,2143,34,72862
2024-12-21,Maize Flour 1kg,Grains,3501,137,479637
2024-12-21,Garri 2kg,Grains,2142,103,220626
2024-12-21,Tomatoes 1kg,Vegetables,716,180,128880
2024-12-21,Onions 1kg,Vegetables,1855,187,346885
2024-12-21,Pepper 0.5kg,Vegetables,1394,50,69700
2024-12-21,Spinach Bunch,Vegetables,2142,52,111384
2024-12-21,Milk 1L,Dairy,4952,194,960688
2024-12-21,Yoghurt 500ml,Dairy,2911,45,130995
2024-12-21,Butter 250g,Dairy,2014,35,70490
2024-12-21,Cheese 200g,Dairy,376,122,45872
2024-12-21,Coke 50cl,Beverages,2254,24,54096
2024-12-21,Pepsi 50cl,Beverages,1863,121,225423
2024-12-21,Malt 33cl,Beverages,2011,56,112616
2024-12-21,Juice 1L,Beverages,2390,30,71700
2024-12-21,Biscuits Pack,Snacks,2500,101,252500
2024-12-21,Chin Chin 500g,Snacks,2481,122,302682
2024-12-21,Plantain Chips 200g,Snacks,2998,193,578614
2024-12-21,Groundnut 500g,Snacks,3864,194,749616
2024-12-21,Chicken 1kg,Proteins,1203,139,167217
2024-12-21,Beef 1kg,Proteins,3127,99,309573
2024-12-21,Fish 1kg,Proteins,2278,171,389538
2024-12-21,Eggs Crate,Proteins,3110,160,497600
2024-12-21,Detergent 1kg,Household,3775,41,154775
2024-12-21,Soap Bar,Household,1564,164,256496
2024-12-21,Toothpaste 100ml,Household,2504,15,37560
2024-12-21,Tissue Roll Pack,Household,2258,38,85804
2024-12-22,Rice 5kg,Grains,3439,111,381729
2024-12-22,Beans 2kg,Grains,2231,38,84778
2024-12-22,Maize Flour 1kg,Grains,1232,75,92400
2024-12-22,Garri 2kg,Grains,1570,76,119320
2024-12-22,Tomatoes 1kg,Vegetables,4738,50,236900
2024-12-22,Onions 1kg,Vegetables,1299,106,137694
2024-12-22,Pepper 0.5kg,Vegetables,3090,89,275010
2024-12-22,Spinach Bunch,Vegetables,847,81,68607
2024-12-22,Milk 1L,Dairy,4244,101,428644
2024-12-22,Yoghurt 500ml,Dairy,469,115,53935
2024-12-22,Butter 250g,Dairy,4373,88,384824
2024-12-22,Cheese 200g,Dairy,1091,138,150558
2024-12-22,Coke 50cl,Beverages,1329,10,13290
2024-12-22,Pepsi 50cl,Beverages,2520,103,259560
2024-12-22,Malt 33cl,Beverages,1300,86,111800
2024-12-22,Juice 1L,Beverages,3621,30,108630
2024-12-22,Biscuits Pack,Snacks,2490,39,97110
2024-12-22,Chin Chin 500g,Snacks,4903,30,147090
2024-12-22,Plantain Chips 200g,Snacks,1419,41,58179
2024-12-22,Groundnut 500g,Snacks,1500,40,60000
2024-12-22,Chicken 1kg,Proteins,4227,187,790449
2024-12-22,Beef 1kg,Proteins,4691,188,881908
2024-12-22,Fish 1kg,Proteins,770,171,131670
2024-12-22,Eggs Crate,Proteins,4587,26,119262
2024-12-22,Detergent 1kg,Household,4815,125,601875
2024-12-22,Soap Bar,Household,1997,114,227658
2024-12-22,Toothpaste 100ml,Household,4029,186,749394
2024-12-22,Tissue Roll Pack,Household,343,170,58310
